DATE,Date_For_Analysis,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Delaware,D.C.,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Mass.,Michigan,Minn.,Mississippi,Missouri,Montana,Nebraska,Nevada,N. Hamp.,N. Jersey,N. Mexico,N. York,N. Carolina,N. Dakota,Ohio,Oklahoma,Oregon,Penn.,Rhode Is.,S. Carolina,S. Dakota,Tennesee,Texas,Utah,Vermont,Virginia,Wash.,W. Virgina,Wisconsin,Wyoming,TOTAL US,TOTAL
7/2/2004,2004-07,2,8,0,7,20,52,0,0,0,0,0,0,0,0,0,8,5,86,0,0,0,3,0,12,0,21,1,2,0,0,66,4,0,13,5,167,0,7,0,0,1,1,491,20,0,1,0,15,0,85,1103,1201
7/9/2004,2004-07,2,10,0,7,23,54,0,0,0,0,0,0,0,0,0,8,5,86,0,0,0,3,0,12,0,21,1,2,0,0,68,4,0,13,5,170,0,7,0,0,1,1,486,21,0,1,0,15,0,85,1111,1207
7/16/2004,2004-07,2,11,0,7,22,54,0,0,0,0,0,0,0,0,0,8,5,86,0,0,0,3,0,12,0,23,1,2,0,0,65,4,0,13,5,169,0,9,0,0,1,1,491,21,0,1,0,15,0,83,1114,1211
7/23/2004,2004-07,2,10,0,6,20,47,0,0,0,0,0,0,0,0,0,7,5,86,0,0,0,3,0,12,0,21,2,2,0,0,66,4,0,14,5,178,0,11,0,0,1,1,497,21,0,1,0,15,0,80,1117,1216
7/30/2004,2004-07,2,11,0,6,20,53,0,0,0,0,0,0,0,0,0,8,5,82,0,0,0,3,0,12,0,24,2,2,0,0,65,4,0,16,5,175,0,11,0,0,1,1,503,21,0,1,0,15,0,83,1131,1229
8/6/2004,2004-08,2,8,0,6,20,58,0,0,0,0,0,0,0,0,0,7,6,88,0,0,0,3,0,12,0,22,2,2,0,0,64,5,0,16,5,175,0,11,0,0,1,0,504,21,0,1,0,15,0,83,1137,1235
8/13/2004,2004-08,3,11,0,6,20,58,0,0,0,0,0,0,0,0,0,5,6,95,0,0,0,3,0,11,0,22,2,2,0,0,59,3,0,18,5,167,0,10,0,0,0,0,511,22,0,1,0,15,0,83,1138,1232
8/20/2004,2004-08,3,10,0,6,21,61,0,0,0,0,0,0,0,0,0,4,6,91,0,0,0,3,0,11,0,23,2,2,0,0,66,3,0,19,5,170,0,10,0,0,0,0,494,22,0,1,0,16,0,86,1135,1230
8/27/2004,2004-08,3,9,0,6,20,62,0,0,0,0,0,0,0,0,0,4,6,90,0,0,0,3,0,11,0,22,1,2,0,0,68,3,0,16,5,167,0,11,0,0,0,0,512,23,0,1,0,16,0,85,1146,1239
9/3/2004,2004-09,3,7,0,6,20,62,0,0,0,0,0,0,0,0,0,4,6,89,0,0,0,3,0,10,0,22,1,2,0,0,72,2,0,15,5,170,0,10,0,0,0,0,522,23,0,1,0,16,0,84,1155,1249
9/10/2004,2004-09,3,9,0,6,20,61,0,0,0,0,0,0,0,0,0,4,7,89,0,0,0,3,0,10,0,21,1,2,0,0,72,2,0,19,5,170,0,11,0,0,0,0,512,21,0,2,0,15,0,83,1148,1240
9/17/2004,2004-09,2,8,0,6,18,61,0,0,0,0,0,0,0,0,0,6,7,92,0,0,0,3,0,11,0,22,1,2,0,0,70,2,0,18,5,168,0,12,0,0,0,0,500,22,0,2,0,15,0,86,1139,1232
9/24/2004,2004-09,2,10,0,7,20,58,0,0,0,0,0,0,0,0,0,6,7,97,0,0,0,3,0,11,0,23,2,2,0,0,77,2,0,17,5,160,0,12,0,0,0,0,505,22,0,2,0,15,0,87,1152,1239
10/1/2004,2004-10,2,11,0,8,20,61,0,0,0,0,0,0,0,0,0,6,7,93,0,0,0,3,0,10,0,22,1,2,0,0,72,3,0,17,5,162,0,11,0,0,0,0,509,22,0,2,0,15,0,81,1145,1243
10/8/2004,2004-10,2,12,0,8,20,58,0,0,0,0,0,0,0,0,0,8,3,97,0,0,0,3,0,10,0,22,1,2,0,0,72,3,0,17,5,163,0,11,0,0,0,0,496,22,0,2,0,13,0,84,1134,1230
10/15/2004,2004-10,2,12,0,8,22,59,0,0,0,0,0,0,0,0,0,8,6,94,0,0,0,3,0,11,0,23,1,2,0,0,65,5,0,16,5,158,0,8,0,0,0,0,500,22,0,2,0,18,0,83,1133,1225
10/22/2004,2004-10,2,11,0,9,20,59,0,0,0,0,0,0,0,0,0,8,6,101,0,0,0,3,0,10,0,22,1,2,0,0,65,5,0,21,5,150,0,7,0,0,0,0,523,23,0,2,0,18,0,82,1155,1250
10/29/2004,2004-10,2,10,0,9,21,60,0,0,0,0,0,0,0,0,0,7,6,103,0,0,0,3,0,11,0,21,1,1,0,0,63,7,0,21,5,160,0,8,0,0,0,0,516,23,0,2,0,18,0,80,1158,1251
11/5/2004,2004-11,1,11,0,6,21,60,0,0,0,0,0,0,0,0,0,7,6,102,0,0,0,3,0,11,0,21,1,1,0,0,72,7,0,23,5,168,0,9,0,0,0,0,512,23,0,2,0,18,0,82,1172,1268
11/12/2004,2004-11,1,11,0,6,21,62,0,0,0,0,0,0,0,0,0,7,5,96,0,0,0,3,0,11,0,20,1,1,0,0,71,7,0,24,5,158,0,9,0,0,0,0,525,25,0,2,0,17,0,73,1161,1259
11/19/2004,2004-11,1,10,0,6,21,60,0,0,1,0,0,0,0,0,0,7,5,95,0,0,0,3,0,12,0,23,1,1,0,0,77,8,0,22,5,156,0,9,0,0,0,0,527,26,0,2,0,16,0,69,1163,1268
11/24/2004,2004-11,1,9,0,5,17,60,0,0,1,0,0,0,0,0,0,7,5,93,0,0,0,3,0,12,0,23,1,1,0,0,74,8,0,22,10,148,0,9,0,0,0,0,529,24,0,2,0,16,0,69,1149,1251
12/3/2004,2004-12,1,8,0,5,19,62,0,0,1,0,0,0,0,0,0,8,5,90,0,0,0,3,0,12,0,25,1,1,0,0,73,8,0,17,10,141,0,9,0,0,0,0,528,23,0,2,0,17,0,71,1140,1245
12/10/2004,2004-12,1,9,0,5,21,62,0,0,1,0,0,0,0,0,0,9,5,90,0,0,0,3,0,12,0,25,1,1,0,0,73,8,0,16,10,147,0,9,0,0,0,0,515,23,0,2,0,17,0,77,1142,1250
12/17/2004,2004-12,1,10,0,5,19,63,0,0,1,0,0,0,0,0,0,9,3,84,0,0,0,3,0,10,0,25,1,1,0,0,75,8,0,17,10,142,0,9,0,0,0,0,514,24,0,2,0,17,0,74,1127,1234
12/23/2004,2004-12,1,9,0,6,22,65,0,0,1,0,0,0,0,0,0,8,3,87,0,0,0,3,0,10,0,24,1,1,0,0,75,4,0,19,10,147,0,8,0,0,0,0,528,25,0,2,0,16,0,75,1150,1257
12/31/2004,2004-12,1,9,0,6,22,66,0,0,1,0,0,0,0,0,0,8,3,88,0,0,0,3,0,10,0,24,1,1,0,0,75,4,0,20,10,145,0,8,0,0,0,0,514,25,0,2,0,16,0,76,1138,1243
1/7/2005,2005-01,3,7,0,7,22,64,0,0,1,0,0,0,0,0,0,8,3,81,0,0,0,3,0,6,0,22,0,1,0,0,75,6,0,20,10,149,0,9,0,0,0,0,520,25,0,2,0,16,0,76,1136,1242
1/14/2005,2005-01,3,7,0,7,21,66,0,0,1,0,0,0,0,0,0,8,4,86,0,0,0,3,0,8,0,21,0,1,0,0,74,6,0,19,10,146,0,9,0,0,0,0,529,30,0,1,0,17,0,78,1155,1258
1/21/2005,2005-01,3,9,0,1,19,66,0,0,1,0,0,0,0,0,0,8,4,88,0,0,0,3,0,8,0,22,0,1,0,0,73,7,0,20,10,151,0,10,0,0,0,0,538,31,0,1,0,16,0,74,1164,1263
1/28/2005,2005-01,3,7,0,1,18,65,0,0,1,0,0,0,0,0,0,8,4,90,0,0,0,3,0,7,0,23,0,1,0,0,72,7,0,19,10,153,0,11,0,0,0,0,528,31,0,1,0,16,0,75,1154,1256
2/4/2005,2005-02,3,9,0,0,19,68,0,0,1,0,0,0,0,0,0,8,4,91,0,0,0,3,0,8,0,23,0,1,0,0,72,4,0,18,10,153,0,11,0,0,0,0,527,31,0,1,0,16,0,69,1150,1248
2/11/2005,2005-02,2,8,0,0,24,69,0,0,1,0,0,0,0,0,0,8,4,94,0,0,0,3,0,9,0,25,0,0,0,0,71,3,0,17,10,158,0,11,0,0,1,0,543,31,0,1,0,16,0,66,1175,1280
2/18/2005,2005-02,3,11,0,0,21,71,0,0,1,0,0,0,0,0,0,8,3,110,0,0,0,3,0,8,0,24,0,1,0,0,71,2,0,18,10,157,0,11,0,0,1,0,543,28,0,1,0,15,0,67,1188,1295
2/25/2005,2005-02,1,11,0,0,21,71,0,0,1,0,0,0,0,0,0,8,3,112,0,0,0,3,0,10,0,24,0,1,0,0,66,1,0,18,10,146,0,11,0,0,1,0,545,27,0,1,0,15,0,69,1176,1281
3/4/2005,2005-03,1,10,0,3,22,72,0,0,1,0,0,0,0,0,0,7,4,113,0,0,0,1,0,10,0,23,0,1,0,0,63,4,0,17,10,152,0,11,0,0,1,0,554,26,0,2,0,13,0,70,1191,1290
3/11/2005,2005-03,0,9,0,3,23,73,0,0,0,0,0,0,0,0,0,7,4,109,0,0,0,4,0,11,0,21,0,1,0,0,74,5,0,14,9,147,0,11,0,0,2,0,553,27,0,3,0,10,0,69,1189,1282
3/18/2005,2005-03,0,10,0,3,22,73,0,0,0,0,0,0,0,0,0,7,3,108,0,0,0,4,0,12,0,22,0,1,0,0,76,6,0,15,9,146,0,11,0,0,2,0,580,27,0,3,0,10,0,72,1222,1320
3/24/2005,2005-03,1,10,0,5,21,72,0,0,0,0,0,0,0,0,0,6,4,109,0,0,0,3,0,11,0,23,0,1,0,0,77,6,0,17,9,153,0,9,0,0,2,0,579,28,0,3,0,10,0,77,1236,1331
4/1/2005,2005-04,2,11,0,6,21,72,0,0,0,0,0,0,0,0,0,6,4,107,0,0,0,3,0,10,0,24,0,1,0,0,79,6,0,15,9,155,0,9,0,0,2,0,574,28,0,3,0,10,0,78,1235,1329
4/8/2005,2005-04,3,11,0,7,20,71,0,0,0,0,0,0,0,0,0,6,4,102,0,0,0,3,0,10,0,25,0,0,0,0,79,5,0,15,9,146,0,9,0,0,2,0,585,29,0,3,0,12,0,76,1232,1327
4/15/2005,2005-04,3,12,0,7,27,71,0,0,0,0,0,0,0,0,0,6,4,104,0,0,0,3,0,10,0,26,0,0,0,0,82,5,0,15,9,153,0,9,0,0,2,0,582,31,0,3,0,12,0,76,1252,1348
4/22/2005,2005-04,4,9,0,6,26,69,0,0,1,0,0,0,0,0,0,5,4,102,0,0,0,3,0,8,0,27,0,0,0,0,85,5,0,15,9,152,0,9,0,0,2,0,591,32,0,3,0,12,0,76,1255,1343
4/29/2005,2005-04,4,8,0,5,26,63,0,0,1,0,0,0,0,0,0,6,4,102,0,0,0,3,0,9,0,26,0,0,0,0,78,5,0,13,9,158,0,9,0,0,2,0,591,30,0,3,0,12,0,68,1235,1325
5/6/2005,2005-05,3,8,0,5,23,64,0,0,1,0,0,0,0,0,0,6,4,97,0,0,0,3,0,10,0,26,0,0,0,0,85,5,0,14,9,155,0,9,0,0,2,0,596,24,0,3,0,12,0,71,1235,1324
5/13/2005,2005-05,2,8,0,4,23,65,0,0,1,0,1,0,0,0,0,6,4,96,0,0,0,3,0,10,0,26,0,0,0,0,83,5,0,16,9,146,0,9,0,0,3,0,591,26,0,3,0,12,0,68,1220,1308
5/20/2005,2005-05,2,8,0,4,24,64,0,0,1,0,1,0,0,0,0,6,4,97,0,0,0,3,0,10,0,25,0,0,0,0,83,4,0,18,9,149,0,11,0,0,3,0,585,25,0,4,0,14,0,71,1225,1315
5/27/2005,2005-05,3,9,0,4,20,67,0,0,1,0,1,0,0,0,0,6,4,97,0,0,0,3,0,13,0,26,0,2,0,0,81,4,0,16,9,151,0,11,0,0,2,0,593,25,0,4,0,14,0,71,1237,1331
6/3/2005,2005-06,3,9,0,9,20,70,0,0,0,0,1,0,0,0,0,6,4,101,0,0,0,3,0,12,0,26,0,2,0,0,77,4,0,16,9,154,0,11,0,0,2,0,604,27,0,4,0,14,0,67,1255,1353
6/10/2005,2005-06,2,10,0,10,22,69,0,0,1,0,1,0,0,0,0,7,4,102,0,0,0,3,0,13,0,25,0,4,0,0,77,4,0,15,9,149,0,11,0,0,2,0,588,29,0,4,0,13,0,71,1245,1339
6/17/2005,2005-06,2,10,0,10,21,70,0,0,1,0,1,0,0,0,0,7,4,102,0,0,0,3,0,13,0,25,0,4,0,0,77,4,0,15,9,150,0,12,0,0,1,0,608,26,0,4,0,13,0,71,1263,1358
6/24/2005,2005-06,2,10,0,14,23,68,0,0,1,0,1,0,0,0,0,6,4,102,0,0,0,3,0,13,0,21,0,4,0,0,77,4,0,18,9,147,0,17,0,0,1,0,608,27,0,4,0,15,0,74,1273,1370
7/1/2005,2005-07,2,10,0,14,23,68,0,0,1,0,1,0,0,0,0,6,4,101,0,0,0,3,0,12,0,23,0,4,0,0,74,4,0,19,9,150,0,17,0,0,2,0,601,26,0,4,0,15,0,78,1271,1370
7/8/2005,2005-07,2,9,0,13,20,69,0,0,1,0,1,0,0,0,0,5,4,106,0,0,0,3,0,13,0,23,0,4,0,0,83,4,0,19,9,148,0,17,0,0,2,0,613,27,0,4,0,15,0,80,1294,1394
7/15/2005,2005-07,2,10,0,13,18,68,0,0,1,0,1,0,0,0,0,6,4,108,0,0,0,3,0,15,0,21,0,4,0,0,90,3,0,21,9,151,0,18,0,0,3,0,613,28,0,4,0,15,0,77,1306,1404
7/22/2005,2005-07,2,8,0,13,23,69,0,0,1,0,1,0,0,0,0,6,4,109,0,0,0,3,0,15,0,22,0,4,0,0,88,4,0,22,9,148,0,19,0,0,2,0,610,27,0,4,0,15,0,78,1306,1410
7/29/2005,2005-07,2,8,0,13,21,71,0,0,1,0,1,0,0,0,0,6,4,104,0,0,0,3,0,15,0,24,0,3,0,0,82,4,0,24,9,148,0,19,0,0,2,0,621,27,0,4,0,15,0,75,1306,1412
8/5/2005,2005-08,2,10,0,14,25,73,0,0,1,0,1,0,0,0,0,6,4,108,0,0,0,3,0,15,0,25,0,3,0,0,82,4,0,24,9,153,0,19,0,0,2,0,625,27,0,4,0,15,0,77,1331,1436
8/12/2005,2005-08,3,9,0,12,23,74,0,0,1,0,1,0,0,0,0,7,5,112,0,0,0,3,0,13,0,24,0,3,0,0,81,4,0,25,9,163,0,19,0,0,1,0,615,25,0,3,0,15,0,78,1328,1429
8/19/2005,2005-08,3,9,0,12,23,75,0,0,1,0,1,0,0,0,0,7,5,111,0,0,0,3,0,11,0,26,0,4,0,0,81,4,0,22,9,159,1,19,0,0,3,0,619,24,0,3,0,15,0,80,1330,1433
8/26/2005,2005-08,4,10,0,12,24,77,0,0,1,0,1,0,0,0,0,7,5,114,0,0,0,3,0,10,0,26,0,4,0,0,81,4,0,24,9,160,1,19,0,0,3,0,618,25,0,3,0,15,0,84,1344,1444
9/2/2005,2005-09,4,10,0,12,23,78,0,0,1,0,1,0,0,0,0,7,5,117,0,0,0,3,0,10,0,23,0,3,0,0,91,3,0,29,9,150,1,17,0,0,3,0,619,27,0,3,0,16,0,86,1351,1447
9/9/2005,2005-09,4,7,0,12,20,73,0,0,1,0,1,0,0,0,0,7,5,114,0,0,0,3,0,10,0,23,0,2,0,0,94,3,0,30,9,152,1,17,0,0,3,0,628,27,0,3,0,16,0,86,1351,1441
9/16/2005,2005-09,4,6,0,12,23,79,0,0,1,0,1,0,0,0,0,8,7,110,0,0,0,3,0,10,0,22,0,2,0,0,89,5,0,28,9,154,1,15,0,0,4,0,618,27,0,1,0,25,0,83,1347,1436
9/23/2005,2005-09,4,8,0,12,24,79,0,0,1,0,1,0,0,0,0,7,7,109,0,0,0,3,0,10,0,23,0,3,0,0,90,5,0,29,9,152,1,14,0,0,4,0,624,26,0,1,0,25,0,86,1357,1451
9/30/2005,2005-09,5,8,0,12,27,81,0,0,1,0,1,0,0,0,0,7,7,104,0,0,0,2,0,9,0,25,0,3,0,0,94,6,0,24,9,155,1,14,0,0,5,0,662,25,0,1,0,25,0,83,1396,1483
10/7/2005,2005-10,6,10,0,14,21,86,0,0,1,0,1,0,0,0,0,7,7,104,0,0,0,2,0,8,0,25,0,3,0,0,96,5,0,24,9,156,1,13,0,0,4,0,652,26,0,1,0,26,0,87,1395,1481
10/14/2005,2005-10,6,10,0,14,23,86,0,0,1,0,1,0,0,0,0,7,7,107,0,0,0,2,0,8,0,24,0,2,0,0,95,2,0,25,9,156,1,14,0,0,4,0,657,25,0,1,0,25,0,82,1394,1482
10/21/2005,2005-10,5,8,0,14,20,87,0,0,1,0,1,0,0,0,0,7,7,103,0,0,0,2,0,10,0,23,0,2,0,0,97,2,0,24,9,154,1,14,0,0,3,0,657,25,0,1,0,25,0,84,1386,1474
10/28/2005,2005-10,5,8,0,14,26,86,0,0,1,0,1,0,0,0,0,7,7,103,0,0,0,2,0,10,0,24,0,2,0,0,92,4,0,22,9,153,1,13,0,0,3,0,657,28,0,1,0,26,0,88,1393,1480
11/4/2005,2005-11,5,7,0,14,26,86,0,0,1,0,1,0,0,0,0,7,7,106,0,0,0,2,0,11,0,24,0,2,0,0,88,4,0,23,9,152,1,13,0,0,3,0,669,29,0,1,0,26,0,91,1408,1496
11/11/2005,2005-11,6,9,0,14,28,82,0,0,0,0,1,0,0,0,0,6,5,107,0,0,0,2,0,10,0,24,0,2,0,0,89,2,0,25,9,155,1,12,0,0,3,0,657,29,0,2,0,25,0,92,1397,1479
11/18/2005,2005-11,6,9,0,14,26,83,0,0,0,0,0,0,0,0,0,6,5,110,0,0,0,1,0,11,0,25,0,2,0,0,88,5,0,25,9,156,1,14,0,0,2,0,651,30,0,2,0,25,0,89,1395,1478
11/23/2005,2005-11,6,12,0,14,26,87,0,0,0,0,0,0,0,0,0,6,5,112,0,0,0,1,0,11,0,26,0,2,0,0,89,5,0,25,9,149,1,14,0,0,1,0,665,31,0,2,0,24,0,87,1410,1491
12/2/2005,2005-12,6,10,0,15,26,83,0,0,0,0,0,0,0,0,0,6,5,106,0,0,0,1,0,11,0,27,0,2,0,0,87,4,0,23,9,147,1,14,0,0,2,0,651,31,0,2,0,25,0,88,1382,1460
12/9/2005,2005-12,6,11,0,16,27,87,0,0,0,0,0,0,0,0,0,7,5,101,0,0,0,1,0,11,0,28,0,2,0,0,90,5,0,24,9,152,1,16,0,0,2,0,660,31,0,2,0,24,0,90,1408,1483
12/16/2005,2005-12,6,10,0,16,27,80,0,0,0,0,0,0,0,0,0,7,6,105,0,0,0,1,0,6,0,23,0,2,0,0,95,6,0,24,9,153,1,17,0,0,1,0,646,29,0,1,0,25,0,93,1389,1463
12/22/2005,2005-12,6,10,0,15,29,81,0,0,0,0,0,0,0,0,0,7,6,104,0,0,0,2,0,4,0,24,0,2,0,0,97,5,0,22,9,155,0,15,0,0,1,0,656,30,0,1,0,25,0,90,1396,1475
12/30/2005,2005-12,6,10,0,15,27,84,0,0,0,0,0,0,0,0,0,7,6,99,0,0,0,2,0,5,0,22,0,2,0,0,95,3,0,22,9,154,0,14,0,0,1,0,665,28,0,1,0,25,0,89,1391,1471
1/6/2006,2006-01,6,10,0,16,28,83,0,0,0,0,0,0,0,0,0,7,6,101,0,0,0,2,0,6,0,25,0,2,0,0,91,3,0,27,9,149,0,14,0,0,1,0,658,27,0,1,0,25,0,87,1384,1464
1/13/2006,2006-01,5,11,0,16,29,84,0,0,0,0,0,0,0,0,0,7,6,106,0,0,0,2,0,7,0,24,0,2,0,0,93,4,0,28,9,151,0,16,0,0,1,0,648,29,0,1,0,25,0,85,1389,1467
1/20/2006,2006-01,4,11,0,16,29,84,0,0,0,0,0,0,0,0,0,7,6,114,0,0,0,3,0,5,0,24,0,2,0,0,85,4,0,28,9,156,0,16,0,0,1,0,647,29,0,1,0,25,0,90,1396,1472
1/27/2006,2006-01,5,10,0,15,29,86,0,0,0,0,0,0,0,0,0,7,6,114,0,0,0,3,0,5,0,25,0,2,0,0,91,4,0,24,9,155,0,16,0,0,1,0,662,31,0,1,0,25,0,89,1415,1487
2/3/2006,2006-02,5,11,0,19,29,86,0,0,0,0,0,0,0,0,0,7,6,110,0,0,0,3,0,5,0,25,0,2,0,0,95,4,0,26,9,157,0,16,0,0,0,0,674,29,0,1,0,25,0,95,1439,1513
2/10/2006,2006-02,6,10,0,18,30,82,0,0,0,0,0,0,0,0,0,7,6,113,0,0,0,1,0,6,0,23,0,2,0,0,95,4,0,28,9,173,0,16,0,0,0,0,672,31,0,1,0,25,0,96,1454,1532
2/17/2006,2006-02,6,10,0,18,29,83,0,0,0,0,0,0,0,0,0,7,6,114,0,0,0,1,0,6,0,23,0,2,0,0,101,4,0,28,9,173,0,16,0,0,1,0,678,30,0,1,0,25,0,95,1466,1545
2/24/2006,2006-02,6,10,0,20,28,83,0,0,0,0,0,0,0,0,0,6,6,114,0,0,0,1,0,5,0,23,0,2,0,0,98,4,0,27,9,174,0,16,0,0,1,0,671,30,0,1,0,25,0,97,1457,1543
3/3/2006,2006-03,6,10,0,20,29,81,0,0,0,0,0,0,0,0,0,6,6,118,0,0,0,1,0,5,0,22,0,1,0,0,98,4,0,26,9,169,0,16,0,0,1,0,666,31,0,1,0,25,0,95,1446,1531
3/10/2006,2006-03,5,9,0,20,28,76,0,0,0,0,0,0,0,0,0,6,6,113,0,0,0,2,0,6,0,23,0,1,0,0,99,4,0,29,9,169,0,16,0,0,0,0,674,28,0,1,0,26,0,93,1443,1532
3/17/2006,2006-03,3,10,0,20,31,82,0,0,0,0,0,0,0,0,0,5,6,113,0,0,0,2,0,8,0,24,0,1,0,0,97,3,0,28,2,165,0,15,0,0,0,0,682,38,0,1,0,26,0,98,1460,1546
3/24/2006,2006-03,3,9,0,21,32,84,0,0,0,0,0,0,0,0,0,5,6,109,0,0,0,1,0,6,0,23,0,1,0,0,98,4,0,27,7,165,0,15,0,0,0,0,702,40,0,1,0,26,0,99,1484,1571
3/31/2006,2006-03,2,7,0,20,31,83,0,0,0,0,0,0,0,0,0,5,6,109,0,0,0,1,0,7,0,22,0,1,0,0,98,4,0,31,7,168,0,14,0,0,0,0,701,39,0,1,0,25,0,103,1485,1576
4/7/2006,2006-04,4,9,0,14,30,84,0,0,0,0,0,0,0,0,0,6,5,107,0,0,0,1,0,6,0,24,0,1,0,0,95,3,0,32,7,172,0,14,0,0,0,0,703,39,0,0,0,25,0,102,1483,1579
4/13/2006,2006-04,4,9,0,22,29,88,0,0,0,0,0,0,0,0,0,7,6,107,0,0,0,2,0,8,0,24,0,0,0,0,95,5,0,29,7,173,0,15,0,0,1,0,717,32,0,2,1,27,0,106,1516,1610
4/21/2006,2006-04,5,7,0,18,26,84,0,0,0,0,0,0,0,0,0,7,6,108,0,0,0,2,0,6,0,24,0,0,0,0,94,4,0,28,7,175,0,14,0,0,2,0,712,37,0,1,1,27,0,103,1498,1591
4/28/2006,2006-04,4,7,0,20,28,82,0,0,0,0,0,0,0,0,0,7,6,117,0,0,0,1,0,6,0,22,0,0,0,0,97,5,0,27,7,174,0,14,0,0,2,0,717,39,0,1,1,26,0,102,1512,1608
5/5/2006,2006-05,5,7,0,23,26,85,0,0,0,0,0,0,0,0,0,8,6,117,0,0,0,1,0,7,0,22,0,0,0,0,94,5,0,26,6,177,0,14,0,0,1,0,730,42,0,1,1,26,0,99,1529,1625
5/12/2006,2006-05,5,8,0,22,27,88,0,0,0,0,0,0,0,0,0,7,5,111,0,0,0,2,0,8,0,22,0,0,0,0,100,6,0,26,6,178,0,14,0,0,1,0,726,40,0,1,1,24,0,99,1527,1627
5/19/2006,2006-05,5,9,0,21,29,92,0,0,0,0,0,0,0,0,0,7,6,116,0,0,0,3,0,7,0,23,0,0,0,0,101,6,0,29,6,177,0,17,0,0,1,0,722,36,0,1,1,25,0,96,1536,1639
5/26/2006,2006-05,4,9,0,21,27,92,0,0,0,0,0,0,0,0,0,6,6,118,0,0,0,2,0,8,0,21,0,1,0,0,99,6,0,33,6,182,0,17,0,0,2,0,727,38,0,1,1,25,0,98,1550,1649
6/2/2006,2006-06,2,9,0,23,27,92,0,0,0,0,0,0,0,0,0,6,6,115,0,0,0,2,0,10,0,24,0,1,0,0,99,6,0,32,6,182,0,17,0,0,2,0,730,40,0,1,1,25,0,96,1554,1657
6/9/2006,2006-06,4,9,0,22,24,90,0,0,0,0,0,0,0,0,0,8,6,120,0,0,0,2,0,9,0,25,0,1,0,0,95,5,0,31,6,182,0,17,0,0,1,0,737,43,0,1,1,25,0,100,1564,1661
6/16/2006,2006-06,4,9,0,23,31,92,0,0,0,0,0,0,0,0,0,9,6,115,0,0,0,2,0,10,0,24,0,1,0,0,101,6,0,28,6,180,0,17,0,0,1,0,740,43,0,1,1,24,0,104,1578,1672
6/23/2006,2006-06,4,9,0,23,31,84,0,0,0,0,0,0,0,0,0,10,6,112,0,0,0,2,0,11,0,25,0,1,0,0,100,6,0,30,6,183,0,17,0,0,1,0,741,43,0,1,1,24,0,107,1578,1669
6/30/2006,2006-06,3,8,0,24,32,89,0,0,0,0,0,0,0,0,0,17,6,111,0,0,0,2,0,8,0,25,0,2,0,0,96,6,0,30,6,186,0,17,0,0,1,0,736,43,0,1,1,25,0,102,1577,1666
7/7/2006,2006-07,3,8,0,24,31,91,0,0,0,0,0,0,0,0,0,15,6,109,0,0,0,3,0,10,0,22,0,2,0,0,94,6,0,30,6,183,0,17,0,0,1,0,728,42,0,1,1,27,0,105,1565,1659
7/14/2006,2006-07,5,8,0,25,27,93,0,0,0,0,0,0,0,0,0,14,6,109,0,0,0,2,0,8,0,22,0,2,0,0,91,6,0,31,6,188,0,17,0,0,1,0,738,41,0,1,1,27,0,105,1574,1668
7/21/2006,2006-07,4,8,0,26,29,89,0,0,0,0,0,0,0,0,0,16,6,108,0,0,0,5,0,7,0,20,0,2,0,0,93,5,0,29,7,189,0,17,0,0,1,0,755,43,0,1,1,27,0,102,1590,1683
7/28/2006,2006-07,4,9,0,26,28,94,0,0,0,0,0,0,0,0,0,16,6,108,0,0,0,5,0,13,0,22,0,2,0,0,89,7,0,32,6,191,0,17,0,0,1,0,766,43,0,0,1,28,0,104,1618,1714
8/4/2006,2006-08,4,8,0,26,29,93,0,0,0,0,0,0,0,0,0,13,6,105,0,0,0,4,0,13,0,22,0,2,0,0,88,7,0,32,6,194,0,17,0,0,1,0,755,45,0,0,1,28,0,107,1606,1705
8/11/2006,2006-08,4,8,0,26,29,92,0,0,0,0,0,0,0,0,0,16,6,102,0,0,0,3,0,13,0,21,0,2,0,0,99,7,0,32,5,195,0,16,0,0,1,0,772,44,0,0,1,28,0,107,1629,1728
8/18/2006,2006-08,3,4,0,28,30,93,0,0,0,0,1,0,0,0,0,16,6,117,0,0,0,3,0,11,0,21,0,2,0,0,91,7,0,34,6,195,0,16,0,0,2,0,796,44,0,0,1,28,0,108,1663,1762
8/25/2006,2006-08,4,6,0,30,27,95,0,0,0,0,1,1,0,0,0,16,7,124,0,0,0,3,0,12,0,21,0,2,0,0,93,6,0,34,6,195,0,11,0,0,2,0,779,45,0,0,1,26,0,109,1656,1756
9/1/2006,2006-09,2,8,0,27,29,92,0,0,0,1,1,0,0,0,0,9,7,122,0,0,0,4,0,12,0,18,0,1,0,0,88,7,0,35,6,195,0,16,0,0,2,0,779,45,0,0,1,26,0,106,1639,1732
9/8/2006,2006-09,2,6,0,27,27,93,0,0,0,0,1,1,0,1,0,9,9,122,0,0,0,2,0,14,0,18,0,1,0,0,85,7,0,38,6,189,0,16,0,0,2,1,781,46,0,1,1,23,0,104,1633,1728
9/15/2006,2006-09,3,5,0,28,25,94,0,0,0,0,1,1,0,0,0,10,9,121,0,0,0,2,0,14,0,17,0,1,0,0,96,7,0,38,9,193,0,14,0,0,3,1,771,44,0,1,1,24,0,109,1642,1737
